n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,precision,recall,f1,roc_auc,pr_auc,best_iteration
200,5,0.03,1.0,1.0,1,0.95625,1.0,0.9776357827476039,0.9999062248974666,0.9987358020868108,199
200,5,0.03,1.0,1.0,3,0.9503105590062112,1.0,0.9745222929936306,0.999930995679268,0.999150279744901,199
200,5,0.05,0.8,0.8,1,0.95625,1.0,0.9776357827476039,0.999992922633771,0.9999148401685884,198
200,5,0.05,0.8,0.8,3,0.95625,1.0,0.9776357827476039,0.9999893839506566,0.999874308697838,199
200,5,0.05,0.8,1.0,1,0.95625,1.0,0.9776357827476039,0.9999716905350843,0.9996595691973256,196
200,5,0.05,0.8,1.0,3,0.9503105590062112,1.0,0.9745222929936306,0.9999681518519697,0.9996157732312299,195
200,5,0.05,1.0,0.8,1,0.95625,1.0,0.9776357827476039,0.9999752292181988,0.9996969558761435,199
200,5,0.05,1.0,0.8,3,0.95625,1.0,0.9776357827476039,0.9999787679013131,0.9997444986750444,198
200,5,0.05,1.0,1.0,1,0.95625,1.0,0.9776357827476039,0.9999504584363975,0.9993989314200442,198
200,5,0.05,1.0,1.0,3,0.95625,1.0,0.9776357827476039,0.9999858452675422,0.9998285560906495,196
200,5,0.1,0.8,0.8,1,0.95625,1.0,0.9776357827476039,0.9999823065844277,0.9997866625003687,199
200,5,0.1,0.8,0.8,3,0.9444444444444444,1.0,0.9714285714285714,0.9999752292181987,0.9996992240947303,195
200,5,0.1,0.8,1.0,1,0.95625,1.0,0.9776357827476039,0.9999681518519697,0.9996106000565266,113
200,5,0.1,0.8,1.0,3,0.9503105590062112,1.0,0.9745222929936306,0.9999716905350842,0.9996595691973257,197
200,5,0.1,1.0,0.8,1,0.95625,1.0,0.9776357827476039,0.9999858452675422,0.9998285560906495,194
200,5,0.1,1.0,0.8,3,0.9503105590062112,1.0,0.9745222929936306,0.9999681518519699,0.999617037943097,198
200,5,0.1,1.0,1.0,1,0.95625,1.0,0.9776357827476039,0.9999646131688553,0.9995684362312025,199
200,5,0.1,1.0,1.0,3,0.9503105590062112,1.0,0.9745222929936306,0.9999752292181987,0.9996992240947304,188
200,7,0.03,0.8,0.8,1,0.95625,1.0,0.9776357827476039,0.9999893839506566,0.9998743086978381,199
200,7,0.03,0.8,0.8,3,0.95625,1.0,0.9776357827476039,0.9999929226337712,0.9999156651908074,199
200,7,0.03,0.8,1.0,1,0.95625,1.0,0.9776357827476039,0.9999646131688553,0.9995771197626966,199
200,7,0.03,0.8,1.0,3,0.9503105590062112,1.0,0.9745222929936306,0.9999610744857409,0.9995420153545971,199
200,7,0.03,1.0,0.8,1,0.95625,1.0,0.9776357827476039,0.9999964613168856,0.9999575587810882,199
200,7,0.03,1.0,0.8,3,0.95625,1.0,0.9776357827476039,1.0,1.0,199
200,7,0.03,1.0,1.0,1,0.95625,1.0,0.9776357827476039,0.9999646131688553,0.9995692435635571,199
200,7,0.03,1.0,1.0,3,0.95625,1.0,0.9776357827476039,0.9999646131688554,0.9995825781527471,199
200,7,0.05,0.8,0.8,1,0.95625,1.0,0.9776357827476039,0.9999752292181987,0.9997039890350156,199
200,7,0.05,0.8,0.8,3,0.9503105590062112,1.0,0.9745222929936306,0.9999752292181987,0.9997039890350153,199
200,7,0.05,0.8,1.0,1,0.95625,1.0,0.9776357827476039,0.9999716905350843,0.9996607046130789,161
200,7,0.05,0.8,1.0,3,0.9503105590062112,1.0,0.9745222929936306,0.9999752292181987,0.9997017330226496,191
200,7,0.05,1.0,0.8,1,0.95625,1.0,0.9776357827476039,0.9999964613168856,0.9999575587810882,198
200,7,0.05,1.0,0.8,3,0.95625,1.0,0.9776357827476039,0.9999893839506565,0.9998718405125858,197
200,7,0.05,1.0,1.0,1,0.95625,1.0,0.9776357827476039,0.9999716905350844,0.9996524936468073,177
