n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,precision,recall,f1,roc_auc,pr_auc,best_iteration
200,3,0.05,0.8,1.0,1,0.967741935483871,1.0,0.9836065573770492,0.9999755799755801,0.9996357012750454,199
200,3,0.05,0.8,1.0,3,0.967741935483871,1.0,0.9836065573770492,0.9999755799755801,0.9996357012750455,199
200,3,0.05,1.0,0.8,1,0.967741935483871,1.0,0.9836065573770492,0.9999725274725274,0.9994535519125682,199
200,3,0.05,1.0,0.8,3,0.967741935483871,1.0,0.9836065573770492,0.9999771062271062,0.9995446265938068,199
200,3,0.05,1.0,1.0,1,0.967741935483871,1.0,0.9836065573770492,0.9999801587301587,0.9996955649700169,199
200,3,0.05,1.0,1.0,3,0.967741935483871,1.0,0.9836065573770492,0.999981684981685,0.999726775956284,199
200,3,0.1,0.8,0.8,1,0.9782608695652174,1.0,0.989010989010989,0.9999725274725275,0.9997174539899516,196
200,3,0.1,0.8,0.8,3,0.972972972972973,1.0,0.9863013698630136,0.99996336996337,0.9996223092354222,196
200,3,0.1,0.8,1.0,1,0.967741935483871,1.0,0.9836065573770492,0.9999664224664224,0.9996643599439903,198
200,3,0.1,0.8,1.0,3,0.9782608695652174,1.0,0.989010989010989,0.9999542124542125,0.9995363759163921,199
200,3,0.1,1.0,0.8,1,0.972972972972973,1.0,0.9863013698630136,0.99996336996337,0.9996325935592508,199
200,3,0.1,1.0,0.8,3,0.972972972972973,1.0,0.9863013698630136,0.999969474969475,0.9996921496416151,199
200,3,0.1,1.0,1.0,1,0.972972972972973,1.0,0.9863013698630136,0.9999603174603174,0.9996012892837631,199
200,3,0.1,1.0,1.0,3,0.9782608695652174,1.0,0.989010989010989,0.9999633699633699,0.9996317596041475,199
200,5,0.03,0.8,0.8,1,0.9782608695652174,1.0,0.989010989010989,0.9999236874236874,0.9992222387318423,199
200,5,0.03,0.8,0.8,3,0.9782608695652174,1.0,0.989010989010989,0.999957264957265,0.999563558315693,199
200,5,0.03,0.8,1.0,1,0.9782608695652174,1.0,0.989010989010989,0.9998962148962149,0.9989058188263691,199
200,5,0.03,0.8,1.0,3,0.9782608695652174,1.0,0.989010989010989,0.999932844932845,0.9993091544222609,199
200,5,0.03,1.0,0.8,1,0.9782608695652174,1.0,0.989010989010989,0.9999297924297924,0.9992782586126242,199
200,5,0.03,1.0,0.8,3,0.9782608695652174,1.0,0.989010989010989,0.9999710012210012,0.9996916456071386,199
200,5,0.03,1.0,1.0,1,0.972972972972973,1.0,0.9863013698630136,0.9998916361416361,0.9988454300581052,199
200,5,0.03,1.0,1.0,3,0.972972972972973,1.0,0.9863013698630136,0.9999282661782662,0.9992482824398532,199
200,5,0.05,0.8,0.8,1,0.9782608695652174,1.0,0.989010989010989,0.99992673992674,0.999250804296069,198
200,5,0.05,0.8,0.8,3,0.9782608695652174,1.0,0.989010989010989,0.99996336996337,0.9996284751296647,199
200,5,0.05,0.8,1.0,1,0.9782608695652174,1.0,0.989010989010989,0.9999175824175824,0.999149268501154,195
200,5,0.05,0.8,1.0,3,0.9782608695652174,1.0,0.989010989010989,0.999945054945055,0.999438985036168,199
200,5,0.05,1.0,0.8,1,0.9782608695652174,1.0,0.989010989010989,0.9999389499389499,0.9993738987711105,199
200,5,0.05,1.0,0.8,3,0.9782608695652174,1.0,0.989010989010989,0.9999450549450549,0.9994396670529335,199
200,5,0.05,1.0,1.0,1,0.972972972972973,1.0,0.9863013698630136,0.9999389499389499,0.9993739216595585,199
200,5,0.05,1.0,1.0,3,0.972972972972973,1.0,0.9863013698630136,0.9999542124542125,0.999534364084548,199
200,5,0.1,0.8,0.8,1,0.978021978021978,0.9888888888888889,0.9834254143646409,0.9999297924297924,0.9992852711066504,116
200,5,0.1,0.8,0.8,3,0.9835164835164835,0.9944444444444445,0.988950276243094,0.999957264957265,0.9995697236271976,147
200,5,0.1,0.8,1.0,1,0.9835164835164835,0.9944444444444445,0.988950276243094,0.9999206349206349,0.9991881740956831,126
200,5,0.1,0.8,1.0,3,0.9782608695652174,1.0,0.989010989010989,0.9999481074481075,0.9994721556819135,119
200,5,0.1,1.0,0.8,1,0.9782608695652174,1.0,0.989010989010989,0.9999542124542125,0.9995379775954516,129
200,5,0.1,1.0,0.8,3,0.9836065573770492,1.0,0.9917355371900827,0.999957264957265,0.9995669210976547,144
200,5,0.1,1.0,1.0,1,0.9782608695652174,1.0,0.989010989010989,0.9999389499389499,0.9993781130537605,127
200,5,0.1,1.0,1.0,3,0.9835164835164835,0.9944444444444445,0.988950276243094,0.9999603174603174,0.9996014283475381,150
200,7,0.03,0.8,0.8,1,0.9782608695652174,1.0,0.989010989010989,0.999932844932845,0.999315518789895,199
200,7,0.03,0.8,0.8,3,0.9782608695652174,1.0,0.989010989010989,0.9999358974358975,0.999344827189015,199
200,7,0.03,0.8,1.0,1,0.9782608695652174,1.0,0.989010989010989,0.9998992673992674,0.9989533007812637,199
200,7,0.03,0.8,1.0,3,0.9782608695652174,1.0,0.989010989010989,0.9999084249084249,0.9990481447547499,199
200,7,0.03,1.0,0.8,1,0.9782608695652174,1.0,0.989010989010989,0.9999450549450549,0.9994443486785745,199
200,7,0.03,1.0,0.8,3,0.9782608695652174,1.0,0.989010989010989,0.9999603174603174,0.9995942500875394,199
200,7,0.03,1.0,1.0,1,0.9836065573770492,1.0,0.9917355371900827,0.99991452991453,0.9991103699981435,199
200,7,0.03,1.0,1.0,3,0.9782608695652174,1.0,0.989010989010989,0.9998962148962149,0.99891113990414,199
200,7,0.05,0.8,0.8,1,0.9836065573770492,1.0,0.9917355371900827,0.9999236874236874,0.9992202849499071,191
200,7,0.05,0.8,0.8,3,0.9836065573770492,1.0,0.9917355371900827,0.9999389499389499,0.9993781130537603,198
200,7,0.05,0.8,1.0,1,0.9835164835164835,0.9944444444444445,0.988950276243094,0.9998840048840049,0.9987894044014718,194
200,7,0.05,0.8,1.0,3,0.9836065573770492,1.0,0.9917355371900827,0.99992673992674,0.9992484771937528,192
200,7,0.05,1.0,0.8,1,0.9835164835164835,0.9944444444444445,0.988950276243094,0.9999206349206349,0.9991906650672244,193
200,7,0.05,1.0,0.8,3,0.9836065573770492,1.0,0.9917355371900827,0.9999389499389499,0.9993792629233509,199
200,7,0.05,1.0,1.0,1,0.9836065573770492,1.0,0.9917355371900827,0.9999267399267399,0.9992474165046297,199
200,7,0.05,1.0,1.0,3,0.9835164835164835,0.9944444444444445,0.988950276243094,0.9999206349206349,0.9991874795162743,198
200,7,0.1,0.8,0.8,1,0.9834254143646409,0.9888888888888889,0.9861495844875346,0.9999420024420025,0.9994106016827402,106
200,7,0.1,0.8,0.8,3,0.9836065573770492,1.0,0.9917355371900827,0.9999358974358974,0.9993435948584134,115
200,7,0.1,0.8,1.0,1,0.9836065573770492,1.0,0.9917355371900827,0.9999053724053724,0.9990142410684391,74
200,7,0.1,0.8,1.0,3,0.9835164835164835,0.9944444444444445,0.988950276243094,0.9999114774114773,0.9990883567067608,106
200,7,0.1,1.0,0.8,1,0.9836065573770492,1.0,0.9917355371900827,0.9999328449328448,0.9993152192592336,93
200,7,0.1,1.0,0.8,3,0.9835164835164835,0.9944444444444445,0.988950276243094,0.9999358974358974,0.9993475190008355,102
200,7,0.1,1.0,1.0,1,0.9834254143646409,0.9888888888888889,0.9861495844875346,0.99992673992674,0.9992546682503538,145
200,7,0.1,1.0,1.0,3,0.9835164835164835,0.9944444444444445,0.988950276243094,0.9999175824175823,0.9991531405934865,100
300,3,0.03,0.8,0.8,1,0.9625668449197861,1.0,0.9809264305177112,0.999981684981685,0.9996357012750454,299
300,3,0.03,0.8,0.8,3,0.9625668449197861,1.0,0.9809264305177112,0.9999786324786325,0.9996643539837498,299
300,3,0.03,0.8,1.0,1,0.967741935483871,1.0,0.9836065573770492,0.99997557997558,0.9996357012750455,299
300,3,0.03,0.8,1.0,3,0.967741935483871,1.0,0.9836065573770492,0.9999816849816849,0.999784960496571,299
300,3,0.03,1.0,0.8,1,0.967741935483871,1.0,0.9836065573770492,0.9999679487179487,0.9993624772313295,299
300,3,0.03,1.0,0.8,3,0.967741935483871,1.0,0.9836065573770492,0.9999771062271061,0.9995446265938067,299
300,3,0.03,1.0,1.0,1,0.967741935483871,1.0,0.9836065573770492,0.9999771062271062,0.9995446265938068,299
300,3,0.03,1.0,1.0,3,0.967741935483871,1.0,0.9836065573770492,0.9999801587301588,0.9996955649700168,299
300,3,0.05,0.8,0.8,1,0.967741935483871,1.0,0.9836065573770492,0.9999816849816849,0.9998144508124135,299
300,3,0.05,0.8,0.8,3,0.967741935483871,1.0,0.9836065573770492,0.9999725274725275,0.9997211145039132,299
300,3,0.05,0.8,1.0,1,0.972972972972973,1.0,0.9863013698630136,0.99997557997558,0.9997555920894525,299
300,3,0.05,0.8,1.0,3,0.972972972972973,1.0,0.9863013698630136,0.9999786324786325,0.9997868030757197,299
300,3,0.05,1.0,0.8,1,0.972972972972973,1.0,0.9863013698630136,0.9999908424908425,0.9999089253187613,299
300,3,0.05,1.0,0.8,3,0.972972972972973,1.0,0.9863013698630136,0.9999801587301587,0.9997849604965708,299
300,3,0.05,1.0,1.0,1,0.972972972972973,1.0,0.9863013698630136,0.99996336996337,0.9996297118380226,299
300,3,0.05,1.0,1.0,3,0.972972972972973,1.0,0.9863013698630136,0.9999771062271062,0.9997537609432523,299
300,3,0.1,0.8,0.8,1,0.9782608695652174,1.0,0.989010989010989,0.9999572649572649,0.9995640623501694,235
300,3,0.1,0.8,0.8,3,0.972972972972973,1.0,0.9863013698630136,0.9999542124542125,0.9995320631929381,232
300,3,0.1,0.8,1.0,1,0.972972972972973,1.0,0.9863013698630136,0.9999725274725275,0.9997244108458574,237
300,3,0.1,0.8,1.0,3,0.9782608695652174,1.0,0.989010989010989,0.9999633699633699,0.9996290373152292,250
300,3,0.1,1.0,0.8,1,0.972972972972973,1.0,0.9863013698630136,0.9999603174603174,0.9996002429733594,299
300,3,0.1,1.0,0.8,3,0.972972972972973,1.0,0.9863013698630136,0.999969474969475,0.9996930235263345,279
300,3,0.1,1.0,1.0,1,0.972972972972973,1.0,0.9863013698630136,0.9999542124542125,0.99953956673364,273
300,3,0.1,1.0,1.0,3,0.9782608695652174,1.0,0.989010989010989,0.9999603174603174,0.9996012892837632,298
300,5,0.03,0.8,0.8,1,0.9782608695652174,1.0,0.989010989010989,0.99992673992674,0.9992490460780905,299
300,5,0.03,0.8,0.8,3,0.9782608695652174,1.0,0.989010989010989,0.9999450549450549,0.9994396670529335,299
300,5,0.03,0.8,1.0,1,0.9782608695652174,1.0,0.989010989010989,0.99992673992674,0.9992474165046297,299
300,5,0.03,0.8,1.0,3,0.9782608695652174,1.0,0.989010989010989,0.9999481074481075,0.9994725644242699,298
300,5,0.03,1.0,0.8,1,0.972972972972973,1.0,0.9863013698630136,0.999932844932845,0.9993105912653075,297
300,5,0.03,1.0,0.8,3,0.972972972972973,1.0,0.9863013698630136,0.9999725274725274,0.9997223373789852,299
300,5,0.03,1.0,1.0,1,0.972972972972973,1.0,0.9863013698630136,0.999920634920635,0.9991832404922326,299
300,5,0.03,1.0,1.0,3,0.972972972972973,1.0,0.9863013698630136,0.9999358974358975,0.9993442005054892,299
300,5,0.05,0.8,0.8,1,0.9836065573770492,1.0,0.9917355371900827,0.9999236874236874,0.9992186934418449,240
300,5,0.05,0.8,0.8,3,0.9782608695652174,1.0,0.989010989010989,0.9999664224664224,0.9996604036098691,232
300,5,0.05,0.8,1.0,1,0.9835164835164835,0.9944444444444445,0.988950276243094,0.9999236874236874,0.9992144616350724,234
300,5,0.05,0.8,1.0,3,0.9836065573770492,1.0,0.9917355371900827,0.999957264957265,0.9995678149248477,237
300,5,0.05,1.0,0.8,1,0.9836065573770492,1.0,0.9917355371900827,0.9999358974358974,0.999346963181749,299
300,5,0.05,1.0,0.8,3,0.9836065573770492,1.0,0.9917355371900827,0.9999511599511599,0.9995044554235155,299
300,5,0.05,1.0,1.0,1,0.9781420765027322,0.9944444444444445,0.9862258953168044,0.9999542124542125,0.9995381166592264,293
300,5,0.05,1.0,1.0,3,0.9836065573770492,1.0,0.9917355371900827,0.99996336996337,0.999631808629925,289
300,5,0.1,0.8,0.8,1,0.978021978021978,0.9888888888888889,0.9834254143646409,0.9999297924297924,0.9992852711066504,116
300,5,0.1,0.8,0.8,3,0.9835164835164835,0.9944444444444445,0.988950276243094,0.999957264957265,0.9995697236271976,147
300,5,0.1,0.8,1.0,1,0.9835164835164835,0.9944444444444445,0.988950276243094,0.9999206349206349,0.9991881740956831,126
300,5,0.1,0.8,1.0,3,0.9782608695652174,1.0,0.989010989010989,0.9999481074481075,0.9994721556819135,119
300,5,0.1,1.0,0.8,1,0.9782608695652174,1.0,0.989010989010989,0.9999542124542125,0.9995379775954516,129
300,5,0.1,1.0,0.8,3,0.9836065573770492,1.0,0.9917355371900827,0.999957264957265,0.9995669210976547,144
300,5,0.1,1.0,1.0,1,0.9782608695652174,1.0,0.989010989010989,0.9999389499389499,0.9993781130537605,127
300,5,0.1,1.0,1.0,3,0.9835164835164835,0.9944444444444445,0.988950276243094,0.9999603174603174,0.9996014283475381,150
300,7,0.03,0.8,0.8,1,0.9836065573770492,1.0,0.9917355371900827,0.9999175824175824,0.9991574861985713,299
300,7,0.03,0.8,0.8,3,0.9836065573770492,1.0,0.9917355371900827,0.9999420024420025,0.9994077760536878,299
300,7,0.03,0.8,1.0,1,0.9836065573770492,1.0,0.9917355371900827,0.999908424908425,0.9990561677536773,299
300,7,0.03,0.8,1.0,3,0.9835164835164835,0.9944444444444445,0.988950276243094,0.99992673992674,0.9992484771937529,299
300,7,0.03,1.0,0.8,1,0.9836065573770492,1.0,0.9917355371900827,0.9999297924297924,0.9992857559384751,290
300,7,0.03,1.0,0.8,3,0.9836065573770492,1.0,0.9917355371900827,0.9999511599511599,0.9995025083181593,299
300,7,0.03,1.0,1.0,1,0.9836065573770492,1.0,0.9917355371900827,0.9999358974358975,0.9993410454215066,298
300,7,0.03,1.0,1.0,3,0.9835164835164835,0.9944444444444445,0.988950276243094,0.9999145299145299,0.9991216633184803,298
300,7,0.05,0.8,0.8,1,0.9835164835164835,0.9944444444444445,0.988950276243094,0.9999358974358974,0.9993487048031483,225
300,7,0.05,0.8,0.8,3,0.9835164835164835,0.9944444444444445,0.988950276243094,0.9999389499389499,0.9993781130537605,226
300,7,0.05,0.8,1.0,1,0.9835164835164835,0.9944444444444445,0.988950276243094,0.9999084249084249,0.9990622350845915,259
300,7,0.05,0.8,1.0,3,0.9836065573770492,1.0,0.9917355371900827,0.99992673992674,0.9992484771937528,192
300,7,0.05,1.0,0.8,1,0.9835164835164835,0.9944444444444445,0.988950276243094,0.9999206349206349,0.9991906650672244,193
300,7,0.05,1.0,0.8,3,0.9836065573770492,1.0,0.9917355371900827,0.9999450549450549,0.9994411791428843,208
300,7,0.05,1.0,1.0,1,0.9835164835164835,0.9944444444444445,0.988950276243094,0.9999358974358974,0.9993430795515639,297
300,7,0.05,1.0,1.0,3,0.9835164835164835,0.9944444444444445,0.988950276243094,0.9999206349206349,0.9991874795162743,198
300,7,0.1,0.8,0.8,1,0.9834254143646409,0.9888888888888889,0.9861495844875346,0.9999420024420025,0.9994106016827402,106
300,7,0.1,0.8,0.8,3,0.9836065573770492,1.0,0.9917355371900827,0.9999358974358974,0.9993435948584134,115
300,7,0.1,0.8,1.0,1,0.9836065573770492,1.0,0.9917355371900827,0.9999053724053724,0.9990142410684391,74
300,7,0.1,0.8,1.0,3,0.9835164835164835,0.9944444444444445,0.988950276243094,0.9999114774114773,0.9990883567067608,106
300,7,0.1,1.0,0.8,1,0.9836065573770492,1.0,0.9917355371900827,0.9999328449328448,0.9993152192592336,93
300,7,0.1,1.0,0.8,3,0.9835164835164835,0.9944444444444445,0.988950276243094,0.9999358974358974,0.9993475190008355,102
300,7,0.1,1.0,1.0,1,0.9834254143646409,0.9888888888888889,0.9861495844875346,0.99992673992674,0.9992546682503538,145
300,7,0.1,1.0,1.0,3,0.9835164835164835,0.9944444444444445,0.988950276243094,0.9999175824175823,0.9991531405934865,100
