n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,precision,recall,f1,roc_auc,pr_auc,best_iteration
100,3,0.03,0.8,0.8,1,0.7745098039215687,1.0,0.8729281767955801,0.9998556879561291,0.9977678912076174,99
100,3,0.03,0.8,0.8,3,0.7745098039215687,1.0,0.8729281767955801,0.9998556879561291,0.9977678912076174,99
100,3,0.03,0.8,1.0,1,0.7596153846153846,1.0,0.8633879781420765,0.9997766599321046,0.9958333784510546,99
100,3,0.03,0.8,1.0,3,0.7596153846153846,1.0,0.8633879781420765,0.9996254758861447,0.9943031088662684,99
100,3,0.03,1.0,0.8,1,0.7745098039215687,1.0,0.8729281767955801,0.9998247639467283,0.9973847115000248,99
100,3,0.03,1.0,0.8,3,0.7745098039215687,1.0,0.8729281767955801,0.9998247639467283,0.9973847115000248,99
100,3,0.03,1.0,1.0,1,0.7596153846153846,1.0,0.8633879781420765,0.9997921219368051,0.9958559373116336,99
100,3,0.03,1.0,1.0,3,0.7596153846153846,1.0,0.8633879781420765,0.9997921219368051,0.9958559373116336,99
100,3,0.05,0.8,0.8,1,0.8586956521739131,1.0,0.9239766081871345,0.9999793839937327,0.9996805205979435,99
100,3,0.05,0.8,0.8,3,0.8586956521739131,1.0,0.9239766081871345,0.9999793839937327,0.9996805205979437,99
100,3,0.05,0.8,1.0,1,0.8586956521739131,1.0,0.9239766081871345,0.9999793839937327,0.9996024400923493,99
100,3,0.05,0.8,1.0,3,0.8449197860962567,1.0,0.9159420289855073,0.9999793839937327,0.9996024400923493,99
100,3,0.05,1.0,0.8,1,0.8449197860962567,1.0,0.9159420289855073,0.9999793839937327,0.9996024400923493,99
100,3,0.05,1.0,0.8,3,0.8449197860962567,1.0,0.9159420289855073,0.9999793839937328,0.9996024400923493,99
100,3,0.05,1.0,1.0,1,0.8681318681318682,1.0,0.9294117647058824,0.9999828199947773,0.9996044303797468,99
100,3,0.05,1.0,1.0,3,0.8681318681318682,1.0,0.9294117647058824,0.9999828199947773,0.9996044303797469,99
100,3,0.1,0.8,0.8,1,0.9575757575757575,1.0,0.978328173374613,0.9999776659932105,0.9996802588479881,99
100,3,0.1,0.8,0.8,3,0.9575757575757575,1.0,0.978328173374613,0.9999776659932105,0.9996802588479883,99
100,3,0.1,0.8,1.0,1,0.9575757575757575,1.0,0.978328173374613,0.9999793839937328,0.9997195575163464,99
100,3,0.1,0.8,1.0,3,0.9575757575757575,1.0,0.978328173374613,0.9999793839937328,0.9997195575163464,99
100,3,0.1,1.0,0.8,1,0.9575757575757575,1.0,0.978328173374613,0.9999759479926882,0.9996412185951911,99
100,3,0.1,1.0,0.8,3,0.9575757575757575,1.0,0.978328173374613,0.9999759479926882,0.9996412185951911,99
100,3,0.1,1.0,1.0,1,0.9575757575757575,1.0,0.978328173374613,0.9999776659932105,0.9996802588479881,99
100,3,0.1,1.0,1.0,3,0.9575757575757575,1.0,0.978328173374613,0.9999759479926883,0.999641218595191,99
100,5,0.03,0.8,0.8,1,0.9186046511627907,1.0,0.9575757575757575,0.999981101994255,0.9997603905094047,99
100,5,0.03,0.8,0.8,3,0.9186046511627907,1.0,0.9575757575757575,0.9999776659932105,0.9997195575163463,99
100,5,0.03,0.8,1.0,1,0.9461077844311377,1.0,0.9723076923076923,0.9999828199947772,0.9997195770827189,99
100,5,0.03,0.8,1.0,3,0.9461077844311377,1.0,0.9723076923076923,0.9999725119916436,0.999637622981574,99
100,5,0.03,1.0,0.8,1,0.9186046511627907,1.0,0.9575757575757575,0.999987973996344,0.9998412745800495,99
100,5,0.03,1.0,0.8,3,0.9186046511627907,1.0,0.9575757575757575,0.9999879739963442,0.9998412745800495,99
100,5,0.03,1.0,1.0,1,0.9461077844311377,1.0,0.9723076923076923,0.9999793839937328,0.9996024400923493,99
100,5,0.03,1.0,1.0,3,0.9461077844311377,1.0,0.9723076923076923,0.9999725119916436,0.9995208131155404,99
100,5,0.05,0.8,0.8,1,0.9753086419753086,1.0,0.9875,0.9999896919968664,0.9998808283928858,99
100,5,0.05,0.8,0.8,3,0.9753086419753086,1.0,0.9875,0.9999896919968664,0.9998808283928857,99
100,5,0.05,0.8,1.0,1,0.9875,1.0,0.9937106918238994,0.9999931279979108,0.9999208860759493,99
100,5,0.05,0.8,1.0,3,0.9875,1.0,0.9937106918238994,0.9999862559958218,0.9998412745800493,99
100,5,0.05,1.0,0.8,1,0.9753086419753086,1.0,0.9875,0.9999914099973887,0.9998808283928858,99
100,5,0.05,1.0,0.8,3,0.9875,1.0,0.9937106918238994,0.9999879739963441,0.9998405155653443,99
100,5,0.05,1.0,1.0,1,0.9875,1.0,0.9937106918238994,0.9999725119916436,0.9995993778616782,99
100,5,0.05,1.0,1.0,3,0.9875,1.0,0.9937106918238994,0.9999690759905991,0.9995580145700086,99
100,5,0.1,0.8,0.8,1,0.9875,1.0,0.9937106918238994,0.9999896919968664,0.9998808283928856,99
100,5,0.1,0.8,0.8,3,0.9875,1.0,0.9937106918238994,0.999993127997911,0.9999208860759492,98
100,5,0.1,0.8,1.0,1,0.9875,1.0,0.9937106918238994,0.9999896919968665,0.9998808283928856,99
100,5,0.1,0.8,1.0,3,0.9875,1.0,0.9937106918238994,0.9999793839937328,0.9997603905094046,97
100,5,0.1,1.0,0.8,1,0.9875,1.0,0.9937106918238994,0.9999793839937327,0.9997591113291828,99
100,5,0.1,1.0,0.8,3,0.9875,1.0,0.9937106918238994,0.9999828199947772,0.9997999443222411,98
100,5,0.1,1.0,1.0,1,0.9875,1.0,0.9937106918238994,0.9999931279979108,0.9999208860759494,99
100,5,0.1,1.0,1.0,3,0.9875,1.0,0.9937106918238994,0.9999828199947773,0.9998009617525075,98
100,7,0.03,0.8,0.8,1,0.9875,1.0,0.9937106918238994,0.9999793839937328,0.9997603905094048,99
100,7,0.03,0.8,0.8,3,0.9875,1.0,0.9937106918238994,0.9999896919968664,0.999880828392886,99
100,7,0.03,0.8,1.0,1,0.9875,1.0,0.9937106918238994,0.9999828199947772,0.9997999443222413,99
100,7,0.03,0.8,1.0,3,0.9875,1.0,0.9937106918238994,0.9999759479926882,0.9997195575163464,99
100,7,0.03,1.0,0.8,1,0.9875,1.0,0.9937106918238994,0.9999965639989555,0.99996019425205,99
100,7,0.03,1.0,0.8,3,0.9875,1.0,0.9937106918238994,0.9999896919968664,0.9998798237414447,99
100,7,0.03,1.0,1.0,1,0.9875,1.0,0.9937106918238994,0.9999862559958218,0.9997606553436948,99
100,7,0.03,1.0,1.0,3,0.9875,1.0,0.9937106918238994,0.9999725119916436,0.9995993778616781,99
100,7,0.05,0.8,0.8,1,0.9875,1.0,0.9937106918238994,0.9999931279979108,0.9999208860759496,99
100,7,0.05,0.8,0.8,3,0.9875,1.0,0.9937106918238994,0.9999965639989554,0.9999601942520501,99
100,7,0.05,0.8,1.0,1,0.9875,1.0,0.9937106918238994,0.9999965639989554,0.9999601942520501,99
100,7,0.05,0.8,1.0,3,0.9875,1.0,0.9937106918238994,0.9999759479926882,0.9997205879708192,99
100,7,0.05,1.0,0.8,1,0.9875,1.0,0.9937106918238994,0.9999862559958219,0.9998405155653441,99
100,7,0.05,1.0,0.8,3,0.9875,1.0,0.9937106918238994,0.9999896919968665,0.9998808283928858,99
100,7,0.05,1.0,1.0,1,0.9875,1.0,0.9937106918238994,0.9999862559958218,0.9998405155653441,99
100,7,0.05,1.0,1.0,3,0.9875,1.0,0.9937106918238994,0.9999793839937327,0.9997611592139221,99
100,7,0.1,0.8,0.8,1,0.9875,1.0,0.9937106918238994,0.9999965639989554,0.9999601942520501,99
100,7,0.1,0.8,0.8,3,0.9875,1.0,0.9937106918238994,0.9999965639989554,0.99996019425205,93
100,7,0.1,0.8,1.0,1,0.9875,1.0,0.9937106918238994,0.9999896919968664,0.9998808283928857,99
100,7,0.1,0.8,1.0,3,0.9875,1.0,0.9937106918238994,0.999993127997911,0.9999201365689863,99
100,7,0.1,1.0,0.8,1,0.9875,1.0,0.9937106918238994,0.9999965639989554,0.9999601942520498,99
100,7,0.1,1.0,0.8,3,0.9875,1.0,0.9937106918238994,0.9999965639989554,0.9999601942520498,99
100,7,0.1,1.0,1.0,1,0.9875,1.0,0.9937106918238994,1.0,1.0,98
100,7,0.1,1.0,1.0,3,0.9875,1.0,0.9937106918238994,0.9999862559958218,0.9998412745800492,97
200,3,0.03,0.8,0.8,1,0.9132947976878613,1.0,0.9546827794561934,0.9999793839937328,0.9996805205979438,199
200,3,0.03,0.8,0.8,3,0.9080459770114943,1.0,0.9518072289156626,0.9999793839937328,0.9996805205979435,199
200,3,0.03,0.8,1.0,1,0.9080459770114943,1.0,0.9518072289156626,0.9999793839937328,0.9996024400923494,199
200,3,0.03,0.8,1.0,3,0.9132947976878613,1.0,0.9546827794561934,0.9999793839937328,0.9996024400923493,199
200,3,0.03,1.0,0.8,1,0.9132947976878613,1.0,0.9546827794561934,0.9999793839937329,0.9996805205979435,199
200,3,0.03,1.0,0.8,3,0.9132947976878613,1.0,0.9546827794561934,0.9999793839937328,0.9996805205979438,199
200,3,0.03,1.0,1.0,1,0.9080459770114943,1.0,0.9518072289156626,0.9999828199947772,0.9996044303797469,199
200,3,0.03,1.0,1.0,3,0.9080459770114943,1.0,0.9518072289156626,0.9999828199947772,0.9996044303797469,199
200,3,0.05,0.8,0.8,1,0.9575757575757575,1.0,0.978328173374613,0.9999793839937328,0.9997195575163464,199
200,3,0.05,0.8,0.8,3,0.9575757575757575,1.0,0.978328173374613,0.9999793839937328,0.9997593664736609,199
200,3,0.05,0.8,1.0,1,0.9575757575757575,1.0,0.978328173374613,0.9999759479926882,0.9996802588479882,199
200,3,0.05,0.8,1.0,3,0.9575757575757575,1.0,0.978328173374613,0.9999776659932105,0.9997195575163466,199
200,3,0.05,1.0,0.8,1,0.9575757575757575,1.0,0.978328173374613,0.9999759479926882,0.9996412185951911,199
200,3,0.05,1.0,0.8,3,0.9575757575757575,1.0,0.978328173374613,0.9999759479926882,0.9996412185951911,199
200,3,0.05,1.0,1.0,1,0.9575757575757575,1.0,0.978328173374613,0.9999793839937328,0.9997195575163464,199
200,3,0.05,1.0,1.0,3,0.9575757575757575,1.0,0.978328173374613,0.9999793839937328,0.9997195575163466,199
200,3,0.1,0.8,0.8,1,0.9875,1.0,0.9937106918238994,0.9999862559958218,0.9998405155653439,199
200,3,0.1,0.8,0.8,3,0.9875,1.0,0.9937106918238994,0.9999862559958218,0.9998405155653439,199
200,3,0.1,0.8,1.0,1,0.9875,1.0,0.9937106918238994,0.9999862559958218,0.9998392524983417,198
200,3,0.1,0.8,1.0,3,0.9875,1.0,0.9937106918238994,0.9999862559958218,0.9998392524983417,198
200,3,0.1,1.0,0.8,1,0.9875,1.0,0.9937106918238994,0.9999793839937328,0.9997611592139221,199
200,3,0.1,1.0,0.8,3,0.9875,1.0,0.9937106918238994,0.9999793839937328,0.9997603905094046,199
200,3,0.1,1.0,1.0,1,0.9875,1.0,0.9937106918238994,0.9999828199947773,0.9998009617525075,199
200,3,0.1,1.0,1.0,3,0.9875,1.0,0.9937106918238994,0.9999759479926882,0.9997195575163463,199
200,5,0.03,0.8,0.8,1,0.9875,1.0,0.9937106918238994,0.9999896919968664,0.999880828392886,199
200,5,0.03,0.8,0.8,3,0.9875,1.0,0.9937106918238994,0.9999828199947772,0.9998009617525078,199
200,5,0.03,0.8,1.0,1,0.9875,1.0,0.9937106918238994,0.9999965639989554,0.9999601942520501,199
200,5,0.03,0.8,1.0,3,0.9875,1.0,0.9937106918238994,0.9999828199947773,0.9998009617525079,199
200,5,0.03,1.0,0.8,1,0.9875,1.0,0.9937106918238994,0.9999879739963441,0.9998412745800495,199
200,5,0.03,1.0,0.8,3,0.9875,1.0,0.9937106918238994,0.9999896919968664,0.999880828392886,199
200,5,0.03,1.0,1.0,1,0.9875,1.0,0.9937106918238994,0.999993127997911,0.9999208860759493,199
200,5,0.03,1.0,1.0,3,0.9875,1.0,0.9937106918238994,0.9999828199947772,0.9998009617525077,199
200,5,0.05,0.8,0.8,1,0.9875,1.0,0.9937106918238994,0.9999896919968664,0.9998808283928856,194
200,5,0.05,0.8,0.8,3,0.9875,1.0,0.9937106918238994,0.9999931279979108,0.9999208860759492,194
200,5,0.05,0.8,1.0,1,0.9875,1.0,0.9937106918238994,0.9999862559958218,0.9998405155653439,199
200,5,0.05,0.8,1.0,3,0.9875,1.0,0.9937106918238994,0.9999828199947772,0.9997999443222411,199
200,5,0.05,1.0,0.8,1,0.9875,1.0,0.9937106918238994,0.999993127997911,0.9999208860759494,199
200,5,0.05,1.0,0.8,3,0.9875,1.0,0.9937106918238994,0.999993127997911,0.9999208860759492,199
200,5,0.05,1.0,1.0,1,0.9875,1.0,0.9937106918238994,0.9999828199947773,0.999799944322241,199
200,5,0.05,1.0,1.0,3,0.9875,1.0,0.9937106918238994,0.9999793839937328,0.9997611592139221,199
200,5,0.1,0.8,0.8,1,0.9875,1.0,0.9937106918238994,0.9999896919968664,0.9998808283928856,144
200,5,0.1,0.8,0.8,3,0.9875,1.0,0.9937106918238994,0.9999896919968664,0.9998808283928856,147
200,5,0.1,0.8,1.0,1,0.9875,1.0,0.9937106918238994,0.9999896919968664,0.9998808283928856,107
